"id_curriculo_componente";"id_curriculo";"id_componente_curricular";"tipo_vinculo_componente"
"138329";"100558";"28261";"OPTATIVO"
"50617092";"506167921";"41328";"OBRIGATÓRIO"
"134480";"100707";"24293";"OBRIGATÓRIO"
"112039";"100638";"25216";"OBRIGATÓRIO"
"90472205";"90472097";"25683";"OPTATIVO"
"107190";"100618";"21006";"OPTATIVO"
"90471719";"90471697";"2049419";"OPTATIVO"
"89039479";"89039433";"47960";"OBRIGATÓRIO"
"111169";"100703";"26769";"OPTATIVO"
"116441";"100544";"27099";"OPTATIVO"
"109442";"100288";"21191";"OPTATIVO"
"120311662";"119114118";"63316";"OBRIGATÓRIO"
"112394";"100264";"21554";"OBRIGATÓRIO"
"108819024";"108818993";"46387";"OBRIGATÓRIO"
"134382";"100774";"23704";"OBRIGATÓRIO"
"50925739";"508590000";"21150";"OPTATIVO"
"96255608";"510230608";"42004";"OPTATIVO"
"134635";"100700";"23800";"OPTATIVO"
"109287";"100585";"25499";"OPTATIVO"
"94082198";"94076305";"51422";"OBRIGATÓRIO"
"103792";"100390";"26246";"OBRIGATÓRIO"
"131525";"100425";"23308";"OPTATIVO"
"51030341";"510278494";"22436";"OBRIGATÓRIO"
"124938";"100723";"22537";"OPTATIVO"
"132803";"100387";"27781";"OBRIGATÓRIO"
"131355";"100275";"25649";"OBRIGATÓRIO"
"122164";"100198";"27360";"OPTATIVO"
"98709093";"98709068";"25077";"OPTATIVO"
"106652";"100250";"26542";"OPTATIVO"
"115629597";"105755388";"61097";"OPTATIVO"
"50859046";"508590000";"26633";"OPTATIVO"
"116106223";"107405556";"46454";"OPTATIVO"
"89348139";"89348137";"53905";"OBRIGATÓRIO"
"132954";"100337";"24738";"OBRIGATÓRIO"
"108921";"100526";"25499";"OPTATIVO"
"50586245";"505860900";"28363";"OPTATIVO"
"50665211";"506651400";"25462";"OPTATIVO"
"6007879";"6007820";"20325";"OBRIGATÓRIO"
"20025640";"7046170";"2055618";"OPTATIVO"
"108202";"100233";"21094";"OBRIGATÓRIO"
"121372";"100528";"27333";"OPTATIVO"
"132552";"100662";"23405";"OBRIGATÓRIO"
"133713";"100213";"23538";"OBRIGATÓRIO"
"91767532";"508717430";"51544";"OBRIGATÓRIO"
"85269687";"100577";"46469";"OPTATIVO"
"128209";"100758";"25072";"OBRIGATÓRIO"
"421273661";"512507270";"26510";"OPTATIVO"
"135289";"100675";"23945";"OPTATIVO"
"17850843";"17849890";"2054904";"OBRIGATÓRIO"
"86401458";"86401417";"41824";"OPTATIVO"
"138623";"100726";"22768";"OPTATIVO"
"114795455";"114795355";"55969";"OBRIGATÓRIO"
"114795366";"114795355";"26207";"OPTATIVO"
"130369";"100428";"23301";"OPTATIVO"
"89348199";"89348137";"53912";"OBRIGATÓRIO"
"96351048";"96340769";"52671";"OPTATIVO"
"89352696";"89352121";"46256";"OPTATIVO"
"103337";"100591";"20376";"OBRIGATÓRIO"
"137805";"100705";"25799";"OBRIGATÓRIO"
"12730106";"12679700";"2034152";"OBRIGATÓRIO"
"138410";"100576";"28301";"OPTATIVO"
"5381191";"5011500";"27183";"OBRIGATÓRIO"
"15296002";"100752";"2050102";"OPTATIVO"
"114932";"100523";"21981";"OBRIGATÓRIO"
"122588";"100763";"22156";"OBRIGATÓRIO"
"123876";"100835";"22475";"OPTATIVO"
"138682";"100727";"24248";"OBRIGATÓRIO"
"112503";"100416";"21565";"OBRIGATÓRIO"
"50930755";"508528570";"21805";"OPTATIVO"
"3205072";"3202620";"40090";"OPTATIVO"
"119522210";"119522069";"46183";"OBRIGATÓRIO"
"10336032";"10336000";"26295";"OBRIGATÓRIO"
"104551";"100734";"24790";"OBRIGATÓRIO"
"50903519";"508409071";"25139";"OPTATIVO"
"134383";"100707";"23704";"OBRIGATÓRIO"
"2787032";"100848";"2018910";"OBRIGATÓRIO"
"85703395";"85702983";"45843";"OBRIGATÓRIO"
"104290";"100680";"20573";"OBRIGATÓRIO"
"108861";"100739";"21163";"OPTATIVO"
"103568";"100611";"24730";"OBRIGATÓRIO"
"135816";"100675";"28016";"OPTATIVO"
"128773";"100424";"25640";"OBRIGATÓRIO"
"9201152";"9201130";"27635";"OPTATIVO"
"105759143";"105755388";"52971";"OPTATIVO"
"132599";"100665";"25858";"OBRIGATÓRIO"
"126176";"100720";"20922";"OPTATIVO"
"115305556";"115305512";"46647";"OBRIGATÓRIO"
"106318";"100260";"24882";"OBRIGATÓRIO"
"136398";"100511";"24079";"OPTATIVO"
"105752";"100849";"40013";"OBRIGATÓRIO"
"119865";"100337";"22174";"OPTATIVO"
"98189507";"98189470";"46256";"OBRIGATÓRIO"
"126165";"100720";"27521";"OPTATIVO"
"131945";"100660";"23315";"OBRIGATÓRIO"
"96551917";"89863705";"43508";"OPTATIVO"
"85964011";"85963961";"2051752";"OPTATIVO"
"119652";"100301";"22047";"OBRIGATÓRIO"
"89059752";"89059693";"40130";"OPTATIVO"
"113078";"100239";"25142";"OBRIGATÓRIO"
"125848";"100585";"23530";"OBRIGATÓRIO"
"127144";"100627";"27676";"OPTATIVO"
"90916606";"24636380";"51070";"OBRIGATÓRIO"
"129712";"100578";"23171";"OBRIGATÓRIO"
"115524";"100485";"24856";"OBRIGATÓRIO"
"126544";"100526";"25558";"OBRIGATÓRIO"
"106327";"100518";"24882";"OBRIGATÓRIO"
"111262";"100704";"21412";"OPTATIVO"
"115274805";"115274781";"41789";"OPTATIVO"
"128636";"100612";"23145";"OPTATIVO"
"122816604";"115838871";"57627";"OBRIGATÓRIO"
"137529";"100210";"20038";"OBRIGATÓRIO"
"51026106";"510260940";"41702";"OPTATIVO"
"105512238";"105512207";"56178";"OBRIGATÓRIO"
"128473";"100310";"25639";"OBRIGATÓRIO"
"96548103";"89223709";"23584";"OPTATIVO"
"50903526";"508409071";"21805";"OPTATIVO"
"50914432";"508528570";"20371";"OPTATIVO"
"109573";"100590";"21191";"OPTATIVO"
"50819880";"508197381";"23545";"OBRIGATÓRIO"
"105765";"100850";"40019";"OBRIGATÓRIO"
"108314";"100225";"21097";"OPTATIVO"
"107257";"100615";"20989";"OPTATIVO"
"128903";"100358";"23148";"OBRIGATÓRIO"
"101675";"100356";"20078";"OPTATIVO"
"9543130";"7210760";"2037016";"OBRIGATÓRIO"
"90061590";"89348137";"53919";"OBRIGATÓRIO"
"138731";"100728";"21469";"OBRIGATÓRIO"
"5767500";"100710";"27876";"OPTATIVO"
"102200834";"102200805";"52693";"OPTATIVO"
"133526";"100217";"23488";"OBRIGATÓRIO"
"101779";"100577";"22786";"OPTATIVO"
"103445";"100612";"20398";"OBRIGATÓRIO"
"118930";"100188";"25477";"OBRIGATÓRIO"
"128744";"100497";"25640";"OBRIGATÓRIO"
"96552146";"89863705";"46652";"OPTATIVO"
"421273496";"512507271";"41972";"OBRIGATÓRIO"
"122833";"100466";"25413";"OBRIGATÓRIO"
"115629602";"105755388";"61102";"OPTATIVO"
"50989858";"100280";"23171";"OPTATIVO"
"421273544";"512507271";"42040";"OPTATIVO"
"118625";"100334";"27281";"OPTATIVO"
"131281";"100424";"23300";"OPTATIVO"
"110843";"100741";"25593";"OBRIGATÓRIO"
"112340";"100266";"21563";"OBRIGATÓRIO"
"135566";"100670";"27998";"OPTATIVO"
"421273469";"9201130";"46189";"OBRIGATÓRIO"
"13473634";"8601560";"24564";"OPTATIVO"
"119082320";"119075210";"63040";"OPTATIVO"
"85963603";"85963556";"2051700";"OBRIGATÓRIO"
"7513692";"100251";"27735";"OPTATIVO"
"112486";"100261";"21565";"OBRIGATÓRIO"
"51028445";"510278493";"21787";"OBRIGATÓRIO"
"89869251";"89864189";"41789";"OPTATIVO"
"102504";"100196";"25591";"OBRIGATÓRIO"
"114101";"100184";"21708";"OPTATIVO"
"85861738";"510231321";"46647";"OPTATIVO"
"116276582";"100776";"53131";"OPTATIVO"
"123035";"100322";"22169";"OBRIGATÓRIO"
"106833";"100606";"23816";"OBRIGATÓRIO"
"51023312";"510230601";"46387";"OBRIGATÓRIO"
"85867444";"510231322";"43510";"OPTATIVO"
"89395974";"89395970";"2051705";"OBRIGATÓRIO"
"136839";"100244";"28116";"OPTATIVO"
"85275539";"85275531";"21170";"OBRIGATÓRIO"
"126866";"100627";"27604";"OPTATIVO"
"89397018";"89396200";"41788";"OBRIGATÓRIO"
"20608776";"18999002";"24357";"OBRIGATÓRIO"
"128061";"100212";"23070";"OPTATIVO"
"135899";"100731";"24522";"OBRIGATÓRIO"
"51257246";"22748800";"2036850";"OPTATIVO"
"18292904";"18292880";"23227";"OBRIGATÓRIO"
"102200821";"102200805";"55037";"OPTATIVO"
"98795835";"96085436";"43061";"OPTATIVO"
"89453235";"89039433";"48604";"OPTATIVO"
"136286";"100517";"25778";"OBRIGATÓRIO"
"18434482";"18257050";"2052051";"OPTATIVO"
"107715214";"104127227";"26542";"OPTATIVO"
"103976";"100453";"24769";"OPTATIVO"
"135115";"100673";"23917";"OBRIGATÓRIO"
"112504";"100257";"21557";"OBRIGATÓRIO"
"111414590";"101668583";"26919";"OPTATIVO"
"51023501";"510230602";"27556";"OPTATIVO"
"98189422";"98189385";"46256";"OBRIGATÓRIO"
"102152";"100573";"20089";"OBRIGATÓRIO"
"125851";"100254";"23530";"OBRIGATÓRIO"
"118033";"100310";"25502";"OBRIGATÓRIO"
"105111735";"85278443";"21152";"OPTATIVO"
"119522205";"119522069";"46181";"OBRIGATÓRIO"
"112445";"100638";"22823";"OBRIGATÓRIO"
"50852734";"27289610";"25630";"OPTATIVO"
"119521622";"119521494";"46182";"OBRIGATÓRIO"
"114826";"100622";"26998";"OPTATIVO"
"125305";"100827";"27452";"OBRIGATÓRIO"
"90319109";"90319067";"49497";"OBRIGATÓRIO"
"50617278";"506167922";"2055059";"OBRIGATÓRIO"
"116105499";"107405230";"41803";"OPTATIVO"
"119513635";"119513491";"46233";"OBRIGATÓRIO"
"136165";"100705";"24075";"OPTATIVO"
"115993";"100570";"22069";"OBRIGATÓRIO"
"9467841";"9463981";"2038792";"OPTATIVO"
"107635";"100185";"21072";"OBRIGATÓRIO"
"98708516";"98708475";"24882";"OPTATIVO"
"131271";"100365";"23300";"OPTATIVO"
"2787037";"100848";"2018953";"OBRIGATÓRIO"
"115629857";"101669382";"61116";"OPTATIVO"
"24798191";"24798170";"41677";"OBRIGATÓRIO"
"96355281";"96355265";"52535";"OBRIGATÓRIO"
"98743798";"98743742";"23991";"OPTATIVO"
"103872";"100577";"26263";"OBRIGATÓRIO"
"12687363";"8425761";"46236";"OBRIGATÓRIO"
"120111";"100248";"25492";"OBRIGATÓRIO"
"119526721";"119526614";"2035559";"OBRIGATÓRIO"
"137843";"100704";"24288";"OBRIGATÓRIO"
"134094";"100594";"23076";"OBRIGATÓRIO"
"21827495";"100769";"2047400";"OBRIGATÓRIO"
"126419";"100268";"25475";"OBRIGATÓRIO"
"10320278";"10320220";"26714";"OPTATIVO"
"105867";"100487";"20796";"OPTATIVO"
"50768718";"507685511";"2050507";"OPTATIVO"
"110542984";"110542944";"57873";"OBRIGATÓRIO"
"111248";"100774";"23563";"OBRIGATÓRIO"
"89039562";"89039433";"48120";"OBRIGATÓRIO"
"115833";"100566";"25330";"OBRIGATÓRIO"
"115529266";"115522686";"46968";"OBRIGATÓRIO"
"102406091";"102406083";"55347";"OBRIGATÓRIO"
"112171";"100640";"21550";"OBRIGATÓRIO"
"10336058";"10336000";"27000";"OPTATIVO"
"90319114";"90319067";"49505";"OBRIGATÓRIO"
"25965566";"25965510";"26917";"OPTATIVO"
"96085714";"96085436";"2048396";"OBRIGATÓRIO"
"134950";"100613";"25741";"OBRIGATÓRIO"
"24994199";"100837";"41702";"OPTATIVO"
"105853005";"101669220";"26924";"OPTATIVO"
"110486";"100456";"25090";"OPTATIVO"
"115522706";"115522686";"24851";"OPTATIVO"
"89223803";"89223709";"41226";"OPTATIVO"
"110705";"100417";"25198";"OBRIGATÓRIO"
"126531";"100623";"25544";"OPTATIVO"
"10337848";"10336003";"2044850";"OBRIGATÓRIO"
"101693";"100352";"20063";"OPTATIVO"
"119969";"100438";"22184";"OBRIGATÓRIO"
"119526690";"119526614";"2052054";"OPTATIVO"
"10242865";"100814";"20947";"OBRIGATÓRIO"
"105115";"100762";"26419";"OPTATIVO"
"92811668";"89223709";"2036507";"OPTATIVO"
"112346";"100461";"21563";"OBRIGATÓRIO"
"90154257";"90017508";"41440";"OPTATIVO"
"103042";"100675";"20360";"OPTATIVO"
"126804187";"109515503";"52092";"OBRIGATÓRIO"
"101775";"100552";"20091";"OPTATIVO"
"135513";"100672";"27991";"OPTATIVO"
"115177";"100839";"22024";"OBRIGATÓRIO"
"107586";"100183";"20015";"OPTATIVO"
"47624313";"47620481";"41795";"OBRIGATÓRIO"
"103344";"100698";"20955";"OBRIGATÓRIO"
"3160153";"3158660";"24343";"OPTATIVO"
"112439061";"102200805";"55096";"OPTATIVO"
"108819032";"108818993";"57507";"OBRIGATÓRIO"
"51263577";"17951660";"24348";"OPTATIVO"
"122351";"100751";"25339";"OBRIGATÓRIO"
"95865563";"51329859";"46256";"OPTATIVO"
"85703467";"85703051";"43740";"OBRIGATÓRIO"
"51333618";"51333557";"24689";"OBRIGATÓRIO"
"135644";"100673";"28005";"OBRIGATÓRIO"
"110402716";"110402692";"51001";"OPTATIVO"
"115629843";"101669382";"61109";"OPTATIVO"
"125340";"100827";"22621";"OBRIGATÓRIO"
"104596";"100667";"20676";"OPTATIVO"
"104340";"100678";"20597";"OBRIGATÓRIO"
"130824";"100503";"23155";"OBRIGATÓRIO"
"122695";"100824";"25335";"OBRIGATÓRIO"
"129870";"100272";"23173";"OBRIGATÓRIO"
"110542976";"110542944";"57866";"OBRIGATÓRIO"
"96084079";"96083666";"43313";"OBRIGATÓRIO"
"20574503";"20506162";"25137";"OPTATIVO"
"51023586";"510230602";"27642";"OPTATIVO"
"99375364";"99375339";"41883";"OBRIGATÓRIO"
"133705";"100706";"23538";"OBRIGATÓRIO"
"132534";"100664";"23366";"OPTATIVO"
"104762";"100761";"26369";"OPTATIVO"
"102591";"100682";"20251";"OPTATIVO"
"15401407";"15401390";"27171";"OBRIGATÓRIO"
"96356218";"96355265";"52676";"OPTATIVO"
"7054963";"7046170";"26532";"OPTATIVO"
"51250786";"512507260";"2034173";"OBRIGATÓRIO"
"103995";"100493";"20442";"OBRIGATÓRIO"
"134947";"100610";"25741";"OBRIGATÓRIO"
"114793675";"114793595";"26951";"OBRIGATÓRIO"
"123514";"100689";"22331";"OBRIGATÓRIO"
"3915826";"3911820";"2022404";"OBRIGATÓRIO"
"115628987";"102200805";"61105";"OPTATIVO"
"98708503";"98708475";"25063";"OBRIGATÓRIO"
"106899";"100599";"23454";"OBRIGATÓRIO"
"111024";"100807";"21321";"OBRIGATÓRIO"
"120481199";"120481177";"26797";"OPTATIVO"
"96083932";"96083912";"52109";"OBRIGATÓRIO"
"128951";"100345";"20827";"OBRIGATÓRIO"
"118616";"100331";"27281";"OPTATIVO"
"118856";"100328";"22141";"OBRIGATÓRIO"
"10630189";"8917690";"2041410";"OPTATIVO"
"18166949";"18164941";"2054566";"OBRIGATÓRIO"
"128822";"100427";"23147";"OBRIGATÓRIO"
"120761";"100340";"27319";"OPTATIVO"
"127555";"100692";"25561";"OBRIGATÓRIO"
"122804";"100755";"25360";"OBRIGATÓRIO"
"101857710";"101850027";"23577";"OBRIGATÓRIO"
"50844178";"508409070";"27000";"OPTATIVO"
"107877";"100236";"22753";"OBRIGATÓRIO"
"93547149";"93547118";"45865";"OBRIGATÓRIO"
"121130";"100377";"22218";"OBRIGATÓRIO"
"104127245";"104127227";"2049418";"OPTATIVO"
"89223863";"89223824";"46648";"OPTATIVO"
"51299788";"100782";"2042277";"OPTATIVO"
"136850";"100244";"28118";"OPTATIVO"
"132625";"100661";"23431";"OBRIGATÓRIO"
"124629";"100334";"22537";"OPTATIVO"
"111304152";"96081110";"26923";"OPTATIVO"
"14027013";"14022591";"23223";"OPTATIVO"
"114334";"100614";"21033";"OBRIGATÓRIO"
"111465381";"111465370";"59599";"OPTATIVO"
"136520";"100247";"24087";"OBRIGATÓRIO"
"109100";"100728";"25499";"OPTATIVO"
"138534";"100576";"28364";"OPTATIVO"
"138117";"100574";"24371";"OBRIGATÓRIO"
"51010919";"508377771";"24851";"OPTATIVO"
"24637663";"24636380";"24252";"OBRIGATÓRIO"
"116226546";"100778";"26078";"OPTATIVO"
"50839282";"508377770";"25562";"OBRIGATÓRIO"
"105030";"100624";"26405";"OPTATIVO"
"120481220";"120481177";"27944";"OPTATIVO"
"130718";"100307";"23303";"OPTATIVO"
"103934";"100453";"25689";"OBRIGATÓRIO"
"133930";"100382";"27832";"OBRIGATÓRIO"
"24518402";"24513791";"24283";"OBRIGATÓRIO"
"108233408";"108233338";"27636";"OPTATIVO"
"137195";"100243";"28186";"OPTATIVO"
"47627829";"47620481";"41838";"OPTATIVO"
"103446";"100613";"20398";"OBRIGATÓRIO"
"136252";"100543";"25778";"OBRIGATÓRIO"
"51030413";"510278494";"27395";"OBRIGATÓRIO"
"119522172";"119522069";"52236";"OPTATIVO"
"133058";"100565";"24750";"OBRIGATÓRIO"
"90812036";"51401944";"26584";"OPTATIVO"
"118632";"100373";"27281";"OPTATIVO"
"3913759";"3913330";"2022054";"OBRIGATÓRIO"
"51397241";"51333655";"43812";"OPTATIVO"
"125071841";"102200805";"65104";"OPTATIVO"
"86145896";"100811";"41933";"OPTATIVO"
"131564";"100362";"23308";"OPTATIVO"
"137064";"100243";"28127";"OPTATIVO"
"121010";"100320";"27327";"OPTATIVO"
"123037198";"105755388";"55939";"OPTATIVO"
"120564";"100370";"22186";"OBRIGATÓRIO"
"51227440";"5848060";"43647";"OPTATIVO"
"51014420";"508377771";"2055025";"OPTATIVO"
"124172";"100656";"27439";"OPTATIVO"
"89396001";"89395970";"41880";"OBRIGATÓRIO"
"119953764";"107405230";"51681";"OPTATIVO"
"137422";"100587";"24164";"OBRIGATÓRIO"
"119578791";"119546991";"52773";"OPTATIVO"
"122816596";"115838871";"52336";"OPTATIVO"
"3213128";"3211080";"2020565";"OPTATIVO"
"120080";"100310";"25492";"OBRIGATÓRIO"
"91312788";"51401944";"43268";"OPTATIVO"
"41093312";"25767751";"42447";"OBRIGATÓRIO"
"95585838";"95585774";"26584";"OPTATIVO"
"114861";"100399";"27012";"OPTATIVO"
"130886";"100274";"23165";"OBRIGATÓRIO"
"119337";"100655";"22147";"OBRIGATÓRIO"
"51490766";"51329727";"44933";"OBRIGATÓRIO"
"115630653";"101669220";"61112";"OPTATIVO"
"119833";"100323";"22146";"OBRIGATÓRIO"
"120518";"100295";"27317";"OBRIGATÓRIO"
"116170";"100565";"22070";"OPTATIVO"
"119513572";"119513491";"27758";"OPTATIVO"
"128891";"100278";"23148";"OBRIGATÓRIO"
"103640502";"103639959";"55781";"OBRIGATÓRIO"
"114669";"100613";"20401";"OBRIGATÓRIO"
"133361";"100850";"40028";"OBRIGATÓRIO"
"2784838";"100848";"2018906";"OBRIGATÓRIO"
"118160";"100208";"27197";"OPTATIVO"
"9051828";"20503690";"2020565";"OPTATIVO"
"123002";"100322";"22168";"OBRIGATÓRIO"
"6799088";"6799070";"25562";"OBRIGATÓRIO"
"119524161";"119524092";"2052050";"OPTATIVO"
"85736658";"85736654";"2034151";"OBRIGATÓRIO"
"96083933";"96083912";"52110";"OBRIGATÓRIO"
"138204";"100575";"24391";"OBRIGATÓRIO"
"9333946";"9362670";"2034509";"OBRIGATÓRIO"
"113811";"100217";"21699";"OPTATIVO"
"104529";"100667";"24788";"OBRIGATÓRIO"
"101984";"100547";"20069";"OPTATIVO"
"85865387";"10336004";"2051756";"OPTATIVO"
"121664803";"101659860";"63937";"OPTATIVO"
"89396481";"10437070";"24539";"OPTATIVO"
"98189251";"98189218";"52857";"OPTATIVO"
"106393";"100710";"20882";"OPTATIVO"
"119654";"100335";"22047";"OBRIGATÓRIO"
"133579";"100191";"27820";"OBRIGATÓRIO"
"112439057";"102200805";"2054910";"OPTATIVO"
"102200812";"102200805";"55021";"OBRIGATÓRIO"
"115627951";"101658777";"61132";"OPTATIVO"
"113961";"100519";"25248";"OPTATIVO"
"13470660";"13461320";"2050512";"OBRIGATÓRIO"
"115307040";"115307035";"50999";"OPTATIVO"
"108477";"100237";"26640";"OPTATIVO"
"119900";"100325";"22174";"OPTATIVO"
"115479310";"115479262";"60221";"OBRIGATÓRIO"
"91787951";"505612071";"51549";"OPTATIVO"
"50844536";"508409071";"43336";"OBRIGATÓRIO"
"112438550";"101659860";"2040950";"OPTATIVO"
"89215079";"89214922";"46069";"OBRIGATÓRIO"
"117965";"100454";"25502";"OBRIGATÓRIO"
"108136";"100575";"25197";"OBRIGATÓRIO"
"107183";"100400";"21006";"OPTATIVO"
"96246791";"510260940";"23192";"OPTATIVO"
"132832";"100388";"27788";"OBRIGATÓRIO"
"9051757";"20503690";"2020718";"OBRIGATÓRIO"
"7182622";"7182460";"26923";"OPTATIVO"
"129896";"100312";"23173";"OBRIGATÓRIO"
"123953";"100517";"22504";"OBRIGATÓRIO"
"25621535";"7265730";"41702";"OPTATIVO"
"114003";"100216";"25253";"OBRIGATÓRIO"
"123763";"100701";"22914";"OBRIGATÓRIO"
"51227433";"9051720";"43536";"OPTATIVO"
"135399";"100673";"27984";"OPTATIVO"
"115496692";"95585774";"60044";"OBRIGATÓRIO"
"96561820";"96561800";"2051712";"OBRIGATÓRIO"
"112181";"100639";"21550";"OBRIGATÓRIO"
"25162394";"100825";"41702";"OPTATIVO"
"7182591";"7182460";"21779";"OPTATIVO"
"127165";"100809";"25886";"OBRIGATÓRIO"
"121607";"100532";"22204";"OPTATIVO"
"129313";"100308";"25677";"OPTATIVO"
"113634";"100452";"21704";"OPTATIVO"
"128140";"100213";"23071";"OPTATIVO"
"119667";"100372";"22048";"OBRIGATÓRIO"
"85703405";"85702983";"45852";"OBRIGATÓRIO"
"104344";"100774";"20601";"OPTATIVO"
"111992";"100808";"25166";"OPTATIVO"
"135737";"100843";"23982";"OPTATIVO"
"96349439";"96338399";"52698";"OPTATIVO"
"108464";"100239";"21118";"OPTATIVO"
"110544";"100737";"25209";"OPTATIVO"
"119683";"100368";"22048";"OBRIGATÓRIO"
"105764018";"101669382";"42157";"OPTATIVO"
"124202";"100288";"27439";"OPTATIVO"
"123686";"100692";"25447";"OBRIGATÓRIO"
"101788581";"85787838";"55132";"OPTATIVO"
"50617282";"506167922";"24357";"OBRIGATÓRIO"
"139091";"100728";"28452";"OPTATIVO"
"107974";"100228";"21134";"OBRIGATÓRIO"
"7047355";"7046170";"2036869";"OBRIGATÓRIO"
"104625";"100624";"24794";"OBRIGATÓRIO"
"51034236";"510342300";"25706";"OBRIGATÓRIO"
"50626289";"506262580";"25675";"OPTATIVO"
"104017";"100410";"20445";"OBRIGATÓRIO"
"112578";"100255";"21556";"OBRIGATÓRIO"
"117645";"100610";"25433";"OBRIGATÓRIO"
"90472131";"90472097";"2049430";"OPTATIVO"
"125333";"100826";"27454";"OBRIGATÓRIO"
"87696368";"87203525";"47468";"OBRIGATÓRIO"
"96104902";"96085636";"51775";"OBRIGATÓRIO"
"96079380";"91303732";"52998";"OBRIGATÓRIO"
"103539";"100611";"24726";"OBRIGATÓRIO"
"50786545";"507863461";"25022";"OBRIGATÓRIO"
"113199";"100457";"21603";"OBRIGATÓRIO"
"96923210";"508409071";"23834";"OPTATIVO"
"133540";"100219";"24746";"OPTATIVO"
"110402697";"110402692";"49546";"OPTATIVO"
"109468";"100630";"21191";"OPTATIVO"
"115630682";"101669220";"61106";"OPTATIVO"
"134173";"100618";"23074";"OBRIGATÓRIO"
"9467408";"9463981";"24980";"OBRIGATÓRIO"
"137560";"100188";"24149";"OPTATIVO"
"51025110";"510230609";"46222";"OBRIGATÓRIO"
"105759132";"105755388";"2040950";"OPTATIVO"
"129227";"100424";"23159";"OPTATIVO"
"108383";"100239";"21107";"OPTATIVO"
"130404";"100426";"23302";"OPTATIVO"
"121926";"100474";"22237";"OBRIGATÓRIO"
"138930";"100716";"24480";"OBRIGATÓRIO"
"102430";"100694";"26063";"OBRIGATÓRIO"
"109490";"100401";"21191";"OPTATIVO"
"50930745";"508528570";"26797";"OPTATIVO"
"101659808";"101658777";"52665";"OBRIGATÓRIO"
"7092593";"100844";"2021151";"OBRIGATÓRIO"
"101910";"100552";"24877";"OPTATIVO"
"89387915";"507685511";"24853";"OPTATIVO"
"118231136";"118119604";"53075";"OPTATIVO"
"123081";"100482";"25425";"OPTATIVO"
"105831";"100487";"20761";"OBRIGATÓRIO"
"85481145";"85396038";"45122";"OBRIGATÓRIO"
"105966";"100831";"26449";"OBRIGATÓRIO"
"116074";"100565";"22059";"OBRIGATÓRIO"
"119479";"100375";"23456";"OBRIGATÓRIO"
"51034320";"510342300";"20658";"OPTATIVO"
"92083944";"89864189";"46256";"OPTATIVO"
"86401454";"86401417";"46635";"OPTATIVO"
"129222";"100312";"23159";"OPTATIVO"
"7430862";"100757";"26701";"OPTATIVO"
"20926490";"18999001";"24279";"OBRIGATÓRIO"
"105629";"100581";"20726";"OPTATIVO"
"15535195";"15390970";"2047050";"OPTATIVO"
"48442693";"25767751";"42783";"OBRIGATÓRIO"
"96548739";"89864189";"41801";"OPTATIVO"
"109087";"100679";"25499";"OPTATIVO"
"118293";"100375";"27199";"OPTATIVO"
"118835566";"118835536";"23145";"OBRIGATÓRIO"
"95882121";"89554733";"51507";"OBRIGATÓRIO"
"24863080";"10437071";"41702";"OPTATIVO"
"137388";"100617";"25814";"OBRIGATÓRIO"
"119513907";"119513876";"25649";"OBRIGATÓRIO"
"108235";"100246";"24929";"OBRIGATÓRIO"
"112363";"100634";"25223";"OBRIGATÓRIO"
"118734";"100359";"25476";"OBRIGATÓRIO"
"119512685";"119512659";"42016";"OPTATIVO"
"115881";"100373";"25330";"OBRIGATÓRIO"
"125861673";"119527905";"52720";"OPTATIVO"
"110663";"100412";"25207";"OBRIGATÓRIO"
"124316";"100448";"27439";"OPTATIVO"
"85396208";"85396038";"41883";"OBRIGATÓRIO"
"99516968";"89864189";"51055";"OPTATIVO"
"108049501";"102187364";"25603";"OPTATIVO"
"102190";"100848";"25999";"OBRIGATÓRIO"
"125811";"100555";"23530";"OBRIGATÓRIO"
"127079";"100771";"27658";"OPTATIVO"
"101953";"100573";"20693";"OBRIGATÓRIO"
"101265";"100405";"20053";"OBRIGATÓRIO"
"104979";"100624";"24797";"OBRIGATÓRIO"
"119528846";"119528792";"2038820";"OBRIGATÓRIO"
"17851456";"17849890";"2054912";"OBRIGATÓRIO"
"118266";"100438";"27198";"OPTATIVO"
"119751039";"100832";"52852";"OPTATIVO"
"127812";"100222";"22996";"OBRIGATÓRIO"
"124906";"100532";"22537";"OPTATIVO"
"115608";"100562";"22661";"OBRIGATÓRIO"
"85839895";"85839892";"60237";"OBRIGATÓRIO"
"2938561";"2938530";"25562";"OBRIGATÓRIO"
"117658";"100526";"22822";"OBRIGATÓRIO"
"114792";"100620";"20396";"OPTATIVO"
"123583";"100689";"25464";"OBRIGATÓRIO"
"120873";"100440";"27322";"OPTATIVO"
"100991";"100324";"24849";"OPTATIVO"
"127895";"100841";"25582";"OBRIGATÓRIO"
"103642821";"103639959";"26532";"OPTATIVO"
"136536";"100244";"25781";"OBRIGATÓRIO"
"121631";"100435";"22205";"OPTATIVO"
"122070";"100580";"22270";"OBRIGATÓRIO"
"126272";"100252";"25475";"OBRIGATÓRIO"
"119486";"100316";"23456";"OBRIGATÓRIO"
"146655";"5848060";"26622";"OBRIGATÓRIO"
"130434";"100419";"23306";"OBRIGATÓRIO"
"138990";"100708";"28445";"OPTATIVO"
"105465";"100491";"20704";"OBRIGATÓRIO"
